0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473
0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446
0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394
0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369
0.344,0.344,0.344,0.344,0.344,0.344,0.344,0.344,0.344,0.344,0.344
0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
0.297,0.297,0.297,0.297,0.297,0.297,0.297,0.297,0.297,0.297,0.297
0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.161
0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.148,0.0241
0.231,0.23,0.231,0.231,0.231,0.231,0.23,0.231,0.138,0.0229,0.021
0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.128,0.0237,0.0198,0.0182
0.19,0.19,0.19,0.19,0.19,0.19,0.117,0.0245,0.0213,0.0177,0.0157
0.171,0.171,0.171,0.171,0.171,0.106,0.0236,0.0222,0.0191,0.0159,0.0141
0.152,0.152,0.152,0.152,0.152,0.0222,0.0216,0.02,0.0172,0.0143,0.0127
0.134,0.134,0.134,0.134,0.134,0.0217,0.0195,0.018,0.0155,0.013,0.0116
0.117,0.117,0.117,0.117,0.076,0.0204,0.0175,0.0162,0.014,0.0118,0.0104
0.101,0.101,0.101,0.06,0.0188,0.0184,0.0159,0.0147,0.0128,0.0106,0.0097
0.086,0.086,0.086,0.06,0.0203,0.0167,0.0144,0.0134,0.0113,0.0098,0.0091
0.072,0.072,0.072,0.0222,0.0185,0.0153,0.0128,0.0119,0.0105,0.0092,0.0086
0.058,0.058,0.058,0.0204,0.017,0.0135,0.0118,0.011,0.0097,0.0086,0.0082
0.046,0.046,0.0232,0.0189,0.0152,0.0125,0.0108,0.0101,0.009,0.0081,0.0078
0.0351,0.0282,0.0218,0.017,0.014,0.0113,0.0097,0.0091,0.0081,0.0076,0.0074
0.0359,0.027,0.0199,0.0155,0.0124,0.0098,0.0083,0.0078,0.0073,0.0072,0.0071
0.0351,0.0259,0.0189,0.0145,0.0114,0.0089,0.0075,0.0071,0.0069,0.0068,0.0068
0.0343,0.0251,0.0181,0.0138,0.0108,0.0084,0.007,0.0068,0.0066,0.0066,0.0066
0.0338,0.0247,0.0177,0.0134,0.0104,0.008,0.0068,0.0066,0.0064,0.0064,0.0064
0.0337,0.0245,0.0175,0.0133,0.0103,0.0079,0.0067,0.0065,0.0064,0.0064,0.0064
0.0338,0.0247,0.0177,0.0134,0.0104,0.008,0.0068,0.0066,0.0064,0.0064,0.0064
0.0343,0.0251,0.0181,0.0138,0.0108,0.0084,0.007,0.0068,0.0066,0.0066,0.0066
0.0351,0.0259,0.0189,0.0145,0.0114,0.0089,0.0075,0.0071,0.0069,0.0068,0.0068
0.0359,0.027,0.0199,0.0155,0.0124,0.0098,0.0083,0.0078,0.0073,0.0072,0.0071
0.0351,0.0282,0.0218,0.017,0.014,0.0113,0.0097,0.0091,0.0081,0.0076,0.0074
0.046,0.046,0.0232,0.0189,0.0152,0.0125,0.0108,0.0101,0.009,0.0081,0.0078
0.058,0.058,0.058,0.0204,0.017,0.0135,0.0118,0.011,0.0097,0.0086,0.0082
0.072,0.072,0.072,0.0222,0.0185,0.0153,0.0128,0.0119,0.0105,0.0092,0.0086
0.086,0.086,0.086,0.06,0.0203,0.0167,0.0144,0.0134,0.0113,0.0098,0.0091
0.101,0.101,0.101,0.06,0.0188,0.0184,0.0159,0.0147,0.0128,0.0106,0.0097
0.117,0.117,0.117,0.117,0.076,0.0204,0.0175,0.0162,0.014,0.0118,0.0104
0.134,0.134,0.134,0.134,0.134,0.0217,0.0195,0.018,0.0155,0.013,0.0116
0.152,0.152,0.152,0.152,0.152,0.0222,0.0216,0.02,0.0172,0.0143,0.0127
0.171,0.171,0.171,0.171,0.171,0.106,0.0236,0.0222,0.0191,0.0159,0.0141
0.19,0.19,0.19,0.19,0.19,0.19,0.117,0.0245,0.0213,0.0177,0.0157
0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.128,0.0237,0.0198,0.0182
0.231,0.23,0.231,0.231,0.231,0.231,0.23,0.231,0.138,0.0229,0.021
0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.148,0.0241
0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.161
0.297,0.297,0.297,0.297,0.297,0.297,0.297,0.297,0.297,0.297,0.297
0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
0.344,0.344,0.344,0.344,0.344,0.344,0.344,0.344,0.344,0.344,0.344
0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369
0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394
0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446
0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745
0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075
1.215,1.215,1.215,1.215,1.215,1.215,1.215,1.215,1.215,1.215,1.215
1.345,1.345,1.345,1.345,1.345,1.345,1.345,1.345,1.345,1.345,1.345
1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47
1.575,1.575,1.575,1.575,1.575,1.575,1.575,1.575,1.575,1.575,1.575
1.665,1.665,1.665,1.665,1.665,1.665,1.665,1.665,1.665,1.665,1.665
1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735,1.735
1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78
1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78
1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
1.635,1.635,1.635,1.635,1.635,1.635,1.635,1.635,1.635,1.635,1.635
1.555,1.555,1.555,1.555,1.555,1.555,1.555,1.555,1.555,1.555,1.555
1.465,1.465,1.465,1.465,1.465,1.465,1.465,1.465,1.465,1.465,1.465
1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225
1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085
0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925
0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755
0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575
0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055
0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
